Label,text
0,"Tau kan guys kalau memisahkan sampah organik dan anorganik ngebantu banget pengurangan penumpukan sampah. Cobain yuk! ,jangan lupa #SemangatSalingBantu @Satu_Indonesia https://t.co/Nn0BzCOZuO"
0,"Ayo guys biasakan dari sekarang pilah-pilah sampah organik dan sampah anorganik buat mengurangi penumpukan sampah ,jangan lupa #SemangatSalingBantu @Satu_Indonesia https://t.co/sU4FWP0MkH"
0,"Sehat itu mudah kalau kita menjaga nya,makannya ayo guys jangan menumpuk sampah, belajar dari skrg untuk memilah sampah ya. buat kalian #SemangatSalingBantu @Satu_Indonesia https://t.co/BfRAlO5uxe"
0,"Guys jangan biarkan sampah yang menumpuk menimbulkan penyakit di sekitarmu yaa , segera dibuang dan jangan lupa dipilah dulu jenis sampahnya #SemangatSalingBantu @SATU_Indonesia https://t.co/kUOHWshPRY"
0,"Aku pribadi risih dengan wastafel yang menumpuk, apalagi dengan sisa makanan. Kalo nyuci piring, piringnya harus disusun dan disiram air dulu. Sebelum naroh piring ke bak wastafel, sampah harus dibuang ke tempatnya."
0,"Bila banyak sampah di halaman rumah mu sebaiknya dibersihkan ya guys satukan dalam karung, jangan sampai menumpuk bisa jadi bibit penyakit loh #SemangatSalingBantu @Satu_indonesia https://t.co/g7Iwywxbmz"
0,"RT @JazirahAlMulk: Problematika Sampah di Dalam Sistem Kapitalisme
.
Islam sendiri bahkan secara detail mengatur bagaimana gaya hidup masya…"
0,https://t.co/X0JPwDmtWf
0,"Teman-teman ayo kita bersama-sama untuk menjaga lingkungan jangan biarkan sampah yang menumpuk menimbulkan penyakit di sekitarmu , segera buanglah dan jangan lupa dipilah dulu ya jenis sampahnya #SemangatSalingBantu @Satu_indonesia https://t.co/psRZ49lrWg"
0,"@aik_arif @hariankompas IKLIM MEMBURUK KARENA MEMBIARKAN SAMPAH MENUMPUK - Solusi isu iklim global skala lokal adalah dengan memusnahkan sampah JABODETABEK. Pengaruhnya akan terasa secara signifikan dalam mendukung kemajuan sektor pertanian hingga keberlanjutan industri PRIBUMI
https://t.co/wFdAYnHpkU https://t.co/Oj5hfIAvpe"
1,"Yang tersisa dari Bandung. 
Entah kenapa di sudut trotoar bandung selalu kutemukan sampah menumpuk ya... https://t.co/YtBzMdUysc"
0,"RT @waste4change: Imbasnya, sampah kini banyak menumpuk di depo dan TPS 😥 https://t.co/EEq6qsOUKv"
0,"Ayo we kita sama"" mulai merubah pola membuang sampah di tmpt nya ,jangan sampai sampah kembali menumpuk,saling memilah sampah jadi sampahnya sudah bersih deh, ayok weee #SemangatSalingBantu @Satu_indonesia https://t.co/8nJrco4X1m"
0,"Problematika Sampah di Dalam Sistem Kapitalisme
.
Islam sendiri bahkan secara detail mengatur bagaimana gaya hidup masyarakat. Masyarakat didorong untuk mengonsumsi sesuai kebutuhan. Selain itu, Islam juga melarang menumpuk barang tanpa pemanfaatan."
0,"Bumi kita sudah perlu banget dijaga, Kuy deh mulai dari sekarang penting banget buat memilah sampah dan itu juga sangat bermanfaat, semakin banyak penumpukan sampah itulah yang bisa menyebabkan banjir dimana mana #SemangatSalingBantu @Satu_indonesia https://t.co/Xs9d7IhufD"
0,"Supaya lingkungan kita terhindar dari penumpukan sampah, kita harus saling membantu untuk memilah sampahnya ya,supaya kita bisa hidup lebih sehat dan aman dari pencemaran lingkungan. Ayuk guyss saatnya  #SemangatSalingBantu @Satu_indonesia https://t.co/h3SqGBuzAz"
0,"Sampah yang telah menumpuk di Kota Yogyakarta sudah mulai diangkut oleh petugas. Wakil Walikota Yogyakarta, Heroe Poerwadi menjelaskan jika membutuhkan sekitar satu minggu untuk bisa membersihkan semua sampah yang ada. #JogjaReresik #jogjaistimewa #kotajogja https://t.co/gVnIFYThg5"
0,guysss kalian tau engga kalo memisahkan pembuangan kedua jenis sampah ini nyatanya bisa membantu mencegah terjadinya penumpukan sampah #SemangatSalingBantu @Satu_Indonesia https://t.co/SEwFq4icL5
1,"Tiga Kali Dibersihkan, Sampah Tetap Menumpuk Jalan Arteri Porong https://t.co/U2MYfsLPk4"
0,"memang tidak ada aturan hukum yang berlaku tentang memilah sampah tapi kalian pasti tau kan dampak dari sampah yang menumpuk , penyakit yang mudah menyerang dan banjir dmna mna , guys mulai yuk untuk memilah sampah   #SemangatSalingBantu @Satu_indonesia https://t.co/4dwz1tyg7G"
0,"@hellowakakaka @JogjaUpdate @merapi_uncover @txtfromjogja @humas_jogja bayangno nek gegoro sampah njuk kabeh do salah2an. sek ngisor nyalahke sek nduwur, sek nduwur mbuh rareti pie.
padahal gur pirang dino/minggu sampah e menumpuk, tapi akdewe ratau ngoco ning warga piyungan sek mbendinane ndelok koyo ngono kui.
yok luwih bijak nggo mengelola sampah"
0,"sampah organik dan sampah anorganik, ternyata kita bisa kurangin penumpukan sampah yang ada di laut loh #SemangatSalingBantu @Satu_Indonesia yuk mulai skrg memilah sampah https://t.co/Qz91APM3uy"
0,Yuk bisa pilah sampah! Kita bisa bantu kurangin sampah yang menumpuk 🥺 @SATU_Indonesia #SemangatSalingBantu https://t.co/xN3HW0Y38S
0,penting bgt loh buat pilah sampah organik maupun anorganik? Banyak manfaatnya loh seperti penumpukan sampah berkurang dan dapat menjaga kesehatan #SemangatSalingBantu @Satu_Indonesia https://t.co/2nfHlwV95Z
0,penting buat pilah sampah organik maupun anorganik? Banyak manfaatnya loh seperti penumpukan sampah berkurang dan dapat menjaga kesehatan #SemangatSalingBantu @SATU_Indonesia https://t.co/aKNXn5r5qu
0,"Kalo kita menumpuk sampah kotor terus juga dibuang sembarangan itu termasuk jorok dan penyakit.Jadi ayo bisa perlahan pilah sampah dengan baik,juga untuk kesehatan itu sangat baik agar terhindar penyakit #SemangatSalingBantu @SATU_Indonesia https://t.co/jrV3p4LVfw"
0,"pisahin sampah organik dan sampah anorganik ya buat kurangin penumpukan sampah yaa guys
bisa dimulai dari diri kita sendiri yuj #SemangatSalingBantu @Satu_Indonesia https://t.co/tpBydIs8IZ"
0,"Dari 2.000 Ton Sampah yang Menumpuk di Kota Yogya, Sudah 600 Ton Diangkut ke Piyungan https://t.co/c20CFunH4K"
0,"Meskipun sampah makanan termasuk golongan sampah organik dan dapat terurai, namun karena jumlahnya terus menumpuk, sampah jenis ini tetap berbahaya karena menghasilkan gas metana (yang 84x lebih berbahaya dari karbon dioksida!☠️).

Yuk sama-sama mulai mengurangi sampah makanan!🥰"
0,"Lagi, Sampah Menumpuk dan Berserakan di TPA Batu Boy-Pulau Buru
 
https://t.co/M755xSjTvY"
0,Suhu udara panas dan sampah menumpuk di Depok. Masa' warga disuruh numpuk sampahnya di tempat sampah rumah masing2.
0,"RT @Hendhate: @satriohendri Kerjanya dimedia doang tp daerah dan warganya terbengkalai ""sampah menumpuk di sepanjang jalan @jawatengah buka…"
0,"Gampang banget menerapkan hidup sehat cukup kita menjaga nya,makannya ayo Bestie jangan menumpuk sampah Mari memilah sampah yang bisa didaur ulang atau sampah yang bisa dibuang #SemangatSalingBantu @Satu_indonesia https://t.co/OxsQ03Pht6"
0,Guys kalau dari beli makanan bisa langsung dipilih sampahnya ya Guys supaya tidak menumpuk pisahkan sampah yang bisa didaur ulang supaya tidak menjadi ladang kuman #SemangatSalingBantu @Satu_indonesia https://t.co/Mi6PxlQLDg
0,"Yuk Bestie kita sama-sama menjaga kebersihan di Lingkungan sekitar kita,pilih lah sampah yang bisa didaur ulang dan tidak supaya hidyp kita semakin sehat dan terhindar dari kuman penyakit dari sampah yang menumpuk #SemangatSalingBantu @Satu_indonesia https://t.co/imw6r2yvt4"
0,Ga capek deh aku ingetin temenku dan kalian semua buat terus-terusan memilah sampah sebelum dibuang biar sampahnya gak menumpuk di TPA #SemangatSalingBantu @Satu_indonesia https://t.co/VwHamjl0MR
0,"Jangan menunda buat memulai guys, yuk #SemangatSalingBantu @Satu_indonesia memilah sampah sebelum dibuang ke tempatnya! Biar sampah gak menumpuk di TPA. https://t.co/hsKbsZlWs3"
0,#SelamatPagiJogja | Tribun Jogja : Butuh Sepekan untuk Membersihkan. 2000 Ton Sampah Menumpuk di Yogya
1,"@Kota_Tangerang ini pohon di bantaran kali, sudah menjulang tinggi ke genteng warga2. daun sdh membuat mampet saluran, sebaiknya dilakukan pemangkasan sebelum patah bahkan tumbang."
1,"RT @Gojekmilitan: Alhamdulillah

Salut sama petugas @pln_123  Hujan banyak petir tetap memperbaiki Sambungan Listrik yang Putus akibat kena…"
0,Pohon w tumbang padahal udah mau panen☺☺ https://t.co/Q040hGHvYD
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"Juga kalau ada keluhan dan keperluan untuk ditanyakan. Admin @IndiHome dan @IndiHomeCare sangat cepat menanggapi dan menyelesaikan. #PastiBeres
Well done! 
Seperti tahun lalu saat ada pohon tumbang depan rumah, akibatnya internet mati. Tapi gak sampe sehari sudah kembali normal💚 https://t.co/F6ZzztrfDA"
1,Penanganan pohon tumbang di Jalan Bendogantungan Wedi depan Indomart oleh Gabungan Relawan Bencana Klaten. Mengetahui informasi tersebut langsung meluncur di tempat pohon tumbang. Sepertinya pohonnya sudah tua dan doyong kejalan. Beruntung ada kabel telepon yang menahannya. https://t.co/JayKhN9yc9
0,"Akibat hujan deras dan angin kencang yang melanda Depok sore tadi, membuat pohon besar di Beji tumbang dan menimpa satu rumah warga milik Muhamad Harun. #pohontumbang https://t.co/mwSjDeBcGc"
0,"Angin kencang dan hujan deras yang melanda sejumlah wilayah Depok, Jawa Barat menyebabkan robohnya kanopi milik warga dan pohon tumbang. YLD

#MNCTV #MNCTVNews #AnginKencang #Depok https://t.co/xfVRBlIenP"
0,@DishevelIed Mending jadi pohon biar kalo loyo tinggal tumbang aja gak di suruh bangun 🥲
0,"10-16 Mei. Dari tenggelam, tertimpa pohon tumbang, dan kecelakaan lalu lintas. Rentetan peristiwa menyeramkan, berturut-turut.

Ikhtiar. Ternate, 2022."
0,jadi teringat pohon tumbang pas hujan berangin hbs selesai bukber di bdg kemarin wkwk
0,"RT @briankhrisna: Hidup tak seperti itu.
Sesudah badai tak selalu ada pelangi.

Terkadang yang kau terima justru lebih parah. Becekan yang…"
0,"Electrizen

Setelah berjibaku kurang lebih 2 jam, jaringan yang rusak akibat pohon tumbang di Bagik Polak, Kec. Labu Api akhirnya berhasil diselesaikan oleh petugas

Listrik di lokasi terdampak padam telah kembali normal. Mohon maaf atas ketidaknyamananny

#plnuiwntb
#safetyfirst https://t.co/mQBCqwvFC0"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @SimpleM81378523: setelah jauh masuk ke dalam hutan, mobil berhenti di sebuah semak dan pohon yg tidak lagi bisa di lalui mobil, ada kej…"
0,"RT @mediaindonesia: Selain rumah dan tempat usaha, ratusan pohon pelindung di jalan raya juga tumbang. Peristiwa terparah terjadi di Kecama…"
0,"Selain rumah dan tempat usaha, ratusan pohon pelindung di jalan raya juga tumbang. Peristiwa terparah terjadi di Kecamatan Sawangan dan Kecamatan Pancoran Mas.

Sumber: https://t.co/rZonclh1mq"
0,"RT @SimpleM81378523: setelah jauh masuk ke dalam hutan, mobil berhenti di sebuah semak dan pohon yg tidak lagi bisa di lalui mobil, ada kej…"
0,"RT @SimpleM81378523: setelah jauh masuk ke dalam hutan, mobil berhenti di sebuah semak dan pohon yg tidak lagi bisa di lalui mobil, ada kej…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
1,Sejumlah Pohon yang Tumbang di Depok Kemarin tidak Masuk Kategori Rawan https://t.co/ccymvytAWr #TempoMetro
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @Gojekmilitan: Alhamdulillah

Salut sama petugas @pln_123  Hujan banyak petir tetap memperbaiki Sambungan Listrik yang Putus akibat kena…"
0,"@redflove dpk udah 2x, kemarin hujan angin sampe pohon tumbang, kaca bangunan pada runtuh, serem abisss"
0,"Dilanda Hujan dan Angin Kencang, Pohon Tumbang Timpa Rumah dan Motor di Depok https://t.co/5EJUjx8yn9"
0,"RT @e100ss: 17.31:
1. Ada pohon tumbang di KM 690.400 Tol Mojokerto arah Jombang, lalu lintas tersendat dan cuaca hujan deras;
2. KM 765 To…"
0,"Dilanda Hujan dan Angin Kencang, Pohon Tumbang Timpa Rumah dan Motor di Depok https://t.co/6iPUyUfotp"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,RT @RadioElshinta: 16.49: Pohon tumbang di Jatiasih Bekasi depan Rajasusu. (Bpk Adrianto) https://t.co/7aUfP6bDt7
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @e100ss: 17.31:
1. Ada pohon tumbang di KM 690.400 Tol Mojokerto arah Jombang, lalu lintas tersendat dan cuaca hujan deras;
2. KM 765 To…"
0,"17.31:
1. Ada pohon tumbang di KM 690.400 Tol Mojokerto arah Jombang, lalu lintas tersendat dan cuaca hujan deras;
2. KM 765 Tol Porong-Sidoarjo macet imbas proyek pelebaran jalan di KM 760. (odp-tm)"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
1,16.49: Pohon tumbang di Jatiasih Bekasi depan Rajasusu. (Bpk Adrianto) https://t.co/7aUfP6bDt7
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @tempodotco: Puting Beliung di Depok, 81 Rumah Rusak dan 9 Pohon Tumbang https://t.co/ctpWEXOTwD #TempoMetro"
0,"RT @tafakur1109: Bismillah... Keep hamasah sisterfillah.. 

“Benih tumbuh tanpa suara, sedang pohon tumbang keras bunyinya. Kehancuran itu…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @tempodotco: Puting Beliung di Depok, 81 Rumah Rusak dan 9 Pohon Tumbang https://t.co/ctpWEXOTwD #TempoMetro"
0,jadi intinya aku gaakan nyetir mobil lagi kalau hujan gede alias serem bgt anjing 😓😓😞😞 ada pohon tumbang sebelum gue lewat UNTUNG SEBELUM 😓😓
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @tempodotco: Puting Beliung di Depok, 81 Rumah Rusak dan 9 Pohon Tumbang https://t.co/ctpWEXOTwD #TempoMetro"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @tempodotco: Puting Beliung di Depok, 81 Rumah Rusak dan 9 Pohon Tumbang https://t.co/ctpWEXOTwD #TempoMetro"
0,Pohon Tumbang di Jakarta Akibat Hujan Deras Bertambah Jadi 6 - detikNews https://t.co/cfwg4wUH7j
0,"Puting Beliung di Depok, 81 Rumah Rusak dan 9 Pohon Tumbang https://t.co/ctpWEXOTwD #TempoMetro"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"RT @comic_lxlc: Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jag…"
0,"Holaaaa☺

Hujan deras saat mimin posting kali ini⛈ kemarin sempat badai dan beberapa pohon tumbang... Tetap waspada dan jaga kesehatan ya😇

Kali ini adalah bocoran judul yang bakalan terbit di akhir #MeiMantap. Semoga lancar🍉🌞 https://t.co/ydvvNPrE17"
0,"Alhamdulillah

Salut sama petugas @pln_123  Hujan banyak petir tetap memperbaiki Sambungan Listrik yang Putus akibat kena pohon tumbang dan naik ke tiang listrik 👍 https://t.co/CJuxDb19kU"
0,"Electrizen

Siang ini, pohon tumbang menimpa jaringan PLN dan mengakibatkan beberapa pelanggan padam di daerah Telaga Waru, Rumak, Banyu Mulek, Paok Kambut, dan sekitarnya. 

Petugas sedang dalam proses untuk melakukan perbaikan.

#plnuiwntb
#safetyfirst https://t.co/SDFfz93JLC"
0,"Diguyur Hujan dan Angin Kencang, Dua Pohon Mahoni di Cilandak Tumbang https://t.co/v6eSxAsOi4"
0,Kasian yah pohon pohon gede pada tumbang
0,"Hujan deras disertai angin kencang terjadi di wilayah Bedahan, Kecamatan Sawangan, mengakibatkan sejumlah atap rumah warga dan pengendara mobil tertimpa pohon pada Minggu(15/4).

Simak berita selengkapnya di https://t.co/u57A9xQMWX melalui tautan berikut https://t.co/ZXivaNYBqw https://t.co/kP7HQDB2Id"
0,"RT @Gojekmilitan: Puting Beliung, Pohon Tumbang dan Hujan Es Landa Kota Depok, Puluhan Rumah Rusak

https://t.co/HmX0U8fxLQ"
0,"RT @SimpleM81378523: setelah jauh masuk ke dalam hutan, mobil berhenti di sebuah semak dan pohon yg tidak lagi bisa di lalui mobil, ada kej…"
0,"RT @tempodotco: Angin Kencang, BPBD DKI: 8 Pohon Tumbang di Jakarta Selatan dan Timur https://t.co/7Z5Dlzz0Bh #TempoMetro"
0,"Angin Kencang, BPBD DKI: 8 Pohon Tumbang di Jakarta Selatan dan Timur https://t.co/7Z5Dlzz0Bh #TempoMetro"
0,"Hujan disertai angin kencang tersebut mengakibatkan pohon tumbang, sejumlah atap rumah dan restoran mengalami kerusakan. #kumparanNEWS https://t.co/KYWkgVjked"
0,"#News: Depok Diterpa Hujan Angin, Satgas DLHK Tangani Pohon Tumbang di Tujuh Titik https://t.co/HuhhmkSP0T | Depok News"
0,"Pohon Tumbang Timpa Rumah Warga di Agam, tak Ada Korban Jiwa https://t.co/UNSWTBxgo7"
0,"Angin Kencang Dan Pohon Tumbang Depok Hari ini, Depok Porak Poranda, Ang... https://t.co/QvtY50s1dg via @YouTube"
0,"Sejak kau pergi dari pohon itu
Pohon itu sepi sunyi tak ada lagi bulu-bulu yang singgahi.
Dia bertanya-tanya
Mengapa tak ada burung yang singgahi di ranting-rantingku
Atau pohon itu sudah dimakan usia cuma ada akar ranting-ranting tak ada daun sampai akhirnya pohon itu tumbang"
0,Pohon Tumbang Timpa Satu Unit Rumah di Sijunjung https://t.co/djPyTjxeTQ
0,"@aulmaulidiana Biasaaa ajh sehh..gk ad yg speciiaall
Cm hari banyak Pohon yg Tumbangg coz tornedoo kemarin Sore...smogA Akuh tak ikutan Tumbang...semangatttt yaa smuaaa
Walauu dunia terkadang Tak Ramahhh👽👽👽"
0,"#InformasiTerkini
https://t.co/xL1OZiHVlP"
0,"@Frgx_ katanya begitu, soalnya banyak pohon tumbang juga didaerah cilandak sampe sekarang belum di beresin"
0,"RT @tafakur1109: Bismillah... Keep hamasah sisterfillah.. 

“Benih tumbuh tanpa suara, sedang pohon tumbang keras bunyinya. Kehancuran itu…"
0,RT @TMCPoldaMetro: 15.39 Polri Sat Lantas Jakarta Selatan melakukan pengamanan dalam rangka evakuasi pohon tumbang di Jl. Sagu samping Term…
0,"@refalhady tetap jadi dirimu sendiri aja kak, semakin tinggi pohon semakin kenceng juga anginnya, tapi kalau akarnya kuat InsyaaAllah gaakan tumbang kok😊"
0,"RT @Gojekmilitan: Puting Beliung, Pohon Tumbang dan Hujan Es Landa Kota Depok, Puluhan Rumah Rusak

https://t.co/HmX0U8fxLQ"
0,"Puting Beliung, Pohon Tumbang dan Hujan Es Landa Kota Depok, Puluhan Rumah Rusak

https://t.co/HmX0U8fxLQ"
0,"Sedang Salat Dzuhur, Warga Purwakarta Ini Selamat Saat Pohon Tumbang Menimpa Rumahnya https://t.co/WkZgUoDSQf"
0,"Hujan Deras Disertai Angin Kencang, Pohon di Jaksel Tumbang #SeputariNewsPagi 16/05

Selengkapnya di https://t.co/VRWyyuKMOH https://t.co/wFfv6wjjy0"
0,RT @CNNIndonesia: Pohon Tumbang di Cilandak Jaksel Imbas Hujan dan Angin Kencang https://t.co/KSNb7coaHp
0,"@FirstMediaCares , saya No lag 10131540, mau melaporkan, kabel lintasan  instalasi firstmedia antar tiang didepan rumah terlalu turun karena tertimpa potongan dahan pohon, ikatan terminal mengendor serta jauh dari tiang, dikhawatirkan akan putus dan mengganggu lintasan orang..aga"
0,"Hujan deras dan angin kencang menerjang Depok, Jawa Barat pada Minggu Sore. Akibatnya sejumlah bangunan dan kendaraan rusak tertimpa pohon tumbang. CEN 

#iNews #iNewsPagi #HujanDeras #AnginKencang #HujanAngin #Depok #JawaBarat https://t.co/aDZA2py4xk"
0,"RT @tafakur1109: Bismillah... Keep hamasah sisterfillah.. 

“Benih tumbuh tanpa suara, sedang pohon tumbang keras bunyinya. Kehancuran itu…"
0,@kris_rosari Lucu ya di jakarta pohon tumbang kena angin jadi berita nasional itu di papua orang ditembak2in ngga ada beritanya  #PapuaAdalahKita
0,"Perkiraan #AWAL Detil Area Hujan disertai ANgin Kencang di Kawasan BANTEN hingga JAWA BARAT sekitar jam 14:00 WIT siang ini Senin, 16 Mei 2022.
#Waspada Dampak Banjir/Longsor/Pohon Tumbang
#Fokus BLOK Area !!
Laman Real Time Cek https://t.co/wKQcuGvp2S https://t.co/wLByzqGb8u"
0,"Perkiraan #AWAL Area Hujan disertai ANgin Kencang di Kawasan Tengah Daratan KALIMANTAN sekitar jam 14:00 WIT siang ini Senin, 16 Mei 2022.
#Waspada Dampak Banjir/Longsor/Pohon Tumbang
#Fokus BLOK Area !!
Laman Real Time Cek https://t.co/RE8BqvIBC0 https://t.co/sqhkizzwJg"
0,"Perkiraan #AWAL Area Hujan disertai ANgin Kencang di Kawasan Timur PALEMBANG sekitar jam 14:00 WIT siang ini Senin, 16 Mei 2022.
#Waspada Dampak Banjir/Longsor/Pohon Tumbang
#Fokus BLOK Area !! https://t.co/veDgEfrY51"
0,"Perkiraan #AWAL Detil Area Hujan disertai ANgin Kencang di Kawasan JAMBI sekitar jam 14:00 WIT siang ini Senin, 16 Mei 2022.
#Waspada Dampak Banjir/Longsor/Pohon Tumbang
#Fokus BLOK Area !! https://t.co/WbaH4gLXQW"
0,"Hujan disertai ANgin Kencang diperkirakan akan Meluas di Kawasan Indonesia sekitar jam 14:00 WIT siang ini Senin, 16 Mei 2022.
#Waspada Dampak Banjir/Longsor/Pohon Tumbang
#Fokus BLOK Area !! https://t.co/0HeIljEuuf"
0,"RT @tafakur1109: Bismillah... Keep hamasah sisterfillah.. 

“Benih tumbuh tanpa suara, sedang pohon tumbang keras bunyinya. Kehancuran itu…"
0,"🌟⭐ JANGAN REMEHKAN KEBAIKAN SEKECIL APAPUN!

☑️ Nabi Muhammad ﷺ bersabda:

🌟Sungguh aku melihat seorang laki-laki bersenang-senang di dalam surga disebabkan sebatang pohon yang ia singkirkan dari tengah jalan karena mengganggu manusia.

▪️HR. Muslim
 https://t.co/Qge0nMZ7pT"
0,"Rumah ini masih dihuni sampai sekarang oleh anak kedua, bentuknya tidak dirubah bahkan kolampun masih utuh dan pohon bambu juga masih lebat. Hanya saja pohon nangka sudah ditebang namun sigendruwo masih sering mengganggu warga sekitar."
0,"Tetanggaku, sebut saja mbah Yami ini mempunyai pohon nangka besar, disinilah juga bersarang gendruwo yang biasa mengganggu warga sekitar. Dan dia jugalah yang membuat ibuku pingsan waktu itu. (Lain waktu bisa nih dibikin kumpulan cerita orang2 yang diganggunya)"
0,"RT @detikcom: Hujan deras disertai angin kencang melanda wilayah DKI Jakarta. Imbasnya pohon di kawasan Cilandak, Jakarta Selatan, dilapork…"
0,"Angin Kencang Melanda Jakarta Hari Ini, Total Ada 8 Kejadian Pohon Tumbang - https://t.co/gvG6oKTQm3 https://t.co/fOEJDhYuJw"
0,RT @liputan6dotcom: Pohon Tumbang dan Belasan Rumah Rusak Gara-Gara Angin Puting Beliung di Depok https://t.co/VbH7zWxIOd
0,"RT @tafakur1109: Bismillah... Keep hamasah sisterfillah.. 

“Benih tumbuh tanpa suara, sedang pohon tumbang keras bunyinya. Kehancuran itu…"
0,"@jumintenkoplak hehe , brti kamu lewat tanah baru yaa pulang nya bagusnya ga kejebak sekitaran ragunan cilandak yng banyak pohon tumbang"
0,"@convomf Aku bisa baca maps,tpi kadang mapsnya sendiri yg suka ngasih jalan ke gang gang sempit"
0,"Perbaiki sholat mu maka Allah akan perbaiki jalan hidupmu, 
Janji ALLAH lebih indah di bandingkan terbitnya matahari — Gue ngga ngerasa matahari terbit itu indah. https://t.co/CjazYLsWt4"
0,"Teringat ketika menjelang lebaran selalu ada saja proyek perbaikan jalan, sampai di daerah kami menyebutnya proyekan THR, tapi kini buat mudik sudah banyak jalan toll, mudik menjadi lancar"
0,"RT @INABadminton: Jalan masih panjang, tidak ada yang perlu disesali.

Mari belajar, mari perbaiki, mari bangkit lebih kuat!

Kembali untuk…"
0,"@Tripletssssss September tahun lalu itu 64, fokus sampai Jan dapet tuh ampe 54. Terus Feb-mar itu sempat stuck makan brutal, ga workout yg berat cuma sesekali lari, jalan sore. April mulai wo lagi tapi makan tetap brutal, awal mei ini mulai perbaikan dari pola makan sama wo."
0,https://t.co/y9sirBMwly
0,"RT @INABadminton: Jalan masih panjang, tidak ada yang perlu disesali.

Mari belajar, mari perbaiki, mari bangkit lebih kuat!

Kembali untuk…"
0,"RT @INABadminton: Jalan masih panjang, tidak ada yang perlu disesali.

Mari belajar, mari perbaiki, mari bangkit lebih kuat!

Kembali untuk…"
0,"Diantara cirinya orang yang bertaqwa kepada Allah, yaitu mempunyai kemauan dan kemampuan membelanjakan sebagian hartanya di jalan Allah, baik dalam posisi sempit maupun lapang.

-KH. Agoes Ali Masyhuri"
0,"RT @INABadminton: Jalan masih panjang, tidak ada yang perlu disesali.

Mari belajar, mari perbaiki, mari bangkit lebih kuat!

Kembali untuk…"
0,"Not so familiar with that kampong and aku pergi dkt jalan mati .. like said before jalan sempit gila, smpai nk nangis dkt situ sbb NK REVERSE KRETA TAK LEPAS WOI😭.. even drive ajiaa je pun tpi tk confident sbb lubang is everywhere and tkde satu rumah pun bukak pagar 😭😭😭😭😭"
